SamplingRound,SamplingYear,Protocol_Name,Park,Plot,SamplingType,Panel_type,Location_status,Habitat,Transect,TransectLength_m,SampledTransectLength_m,Sampled,Accepted_LatinName,VegType,Diameter_cm,Status,SitePair,Northing,Easting
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,4.5,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,3.1,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,3.9,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,4.5,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,3.1,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,3.2,Dead,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,2.7,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,4.6,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,7.1,Dead,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,4,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,2.8,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,2.9,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,3.2,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,2.6,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,4.6,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,2.6,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,5.1,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,5.8,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,5,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,2.6,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,5,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,4.6,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,5.7,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,2.9,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,2.5,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Acer spicatum,Tree,4.5,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Acer spicatum,Tree,2.9,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Acer spicatum,Tree,5.5,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Acer spicatum,Tree,3,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Acer spicatum,Tree,3,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Acer spicatum,Tree,2.9,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Acer spicatum,Tree,2.6,Dead,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Acer spicatum,Tree,3.8,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Acer spicatum,Tree,2.6,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Betula alleghaniensis,Tree,13.4,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Betula alleghaniensis,Tree,28.2,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Betula alleghaniensis,Tree,6.4,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Betula alleghaniensis,Tree,6.4,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Betula alleghaniensis,Tree,25.6,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Betula alleghaniensis,Tree,39.9,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,20.9,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,17.3,Dead,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,16.5,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,9,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,22.6,Dead,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,14.5,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,15.5,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,12.9,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,14.5,Dead,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,22.8,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,26.2,Dead,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,10.4,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,14.2,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,36.1,Dead,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,28,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,30.9,Dead,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,24.2,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,18.9,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,9.5,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula alleghaniensis,Tree,17,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula alleghaniensis,Tree,37.5,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula alleghaniensis,Tree,19.4,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula alleghaniensis,Tree,18.6,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula alleghaniensis,Tree,10.5,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Betula papyrifera,Tree,27,Dead,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula papyrifera,Tree,15.6,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula papyrifera,Tree,37.8,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula papyrifera,Tree,42.6,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula papyrifera,Tree,22.5,Dead,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula papyrifera,Tree,24.7,Dead,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula papyrifera,Tree,7.2,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula papyrifera,Tree,35.1,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula papyrifera,Tree,23,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula papyrifera,Tree,26,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula papyrifera,Tree,36.6,Dead,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula papyrifera,Tree,35.5,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula papyrifera,Tree,36.4,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Betula papyrifera,Tree,7.9,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,22.6,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,31.4,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,34.7,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,37.4,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,35,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,24.6,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,38.3,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,31.1,Dead,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,37.2,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,25.4,Dead,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,37.7,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,36,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,29.2,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,30.3,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,32.5,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,37.4,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,35.5,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,19.5,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,1,50,50,Sampled with Data,Thuja occidentalis,Tree,17.2,Live,1022 - 1,5208628.810759999789298,685241.087652000016533
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Thuja occidentalis,Tree,30.9,Dead,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,Thuja occidentalis,Tree,43.4,Live,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Thuja occidentalis,Tree,20.7,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Thuja occidentalis,Tree,7.6,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Thuja occidentalis,Tree,19.9,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Thuja occidentalis,Tree,29.6,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,2,50,50,Sampled with Data,Thuja occidentalis,Tree,4.9,Live,1022 - 2,5208580.191080000251532,685243.582703999942169
Round_2,2021,GLKN_VegMon2.0,APIS,1022,Standard,Alternating,Active,Hemlock-hardwood,3,50,50,Sampled with Data,unknown tree - hardwood,Tree,9.9,Dead,1022 - 3,5208531.330830000340939,685247.344387999968603
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,4.6,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,4.7,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,7.3,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,5.6,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,2.6,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,11,Dead,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,8.6,Dead,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,6.7,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,10.5,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,4.2,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,3.6,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,8.1,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,17.9,Dead,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,5.1,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,7.2,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,3.9,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,4.2,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,7.6,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,16.5,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
Round_2,2021,GLKN_VegMon2.0,APIS,1023,Standard,Alternating,Active,Cedar,2,50,50,Sampled with Data,Abies balsamea,Tree,7.4,Live,1023 - 2,5210590.395589999854565,670323.990545999957249
